donation_amount,donation_dummy,control,treatment,match_ratio,ratio1,ratio2,ratio3,red_state_dummy,months_since_last_donation,highest_previous_donation,prior_donations_num
0,0,1,0,0,0,0,0,0,1,20,2
0,0,1,0,0,0,0,0,0,0,35,6
0,0,1,0,0,0,0,0,0,2,55,9
0,0,0,1,3,0,0,1,0,0,35,4
0,0,1,0,0,0,0,0,0,14,30,1
0,0,1,0,0,0,0,0,0,4,50,49
0,0,0,1,3,0,0,1,1,14,30,1
0,0,0,1,2,0,1,0,1,4,20,2
0,0,0,1,2,0,1,0,1,5,35,2
0,0,0,1,2,0,1,0,0,14,30,1
0,0,0,1,2,0,1,0,0,14,25,1
0,0,0,1,1,1,0,0,1,3,100,3
0,0,0,1,2,0,1,0,1,14,75,3
0,0,0,1,2,0,1,0,0,1,50,3
0,0,0,1,3,0,0,1,1,5,50,4
0,0,0,1,2,0,1,0,0,9,50,2
0,0,1,0,0,0,0,0,0,14,30,1
0,0,0,1,2,0,1,0,1,2,35,3
0,0,1,0,0,0,0,0,0,14,30,1
125,1,1,0,0,0,0,0,0,3,125,3
0,0,0,1,3,0,0,1,0,14,55,6
0,0,0,1,3,0,0,1,0,14,20,1
0,0,1,0,0,0,0,0,1,11,50,4
0,0,0,1,3,0,0,1,1,5,100,2
0,0,1,0,0,0,0,0,0,13,25,1
0,0,0,1,1,1,0,0,0,3,290,22
0,0,0,1,1,1,0,0,0,13,100,1
0,0,0,1,1,1,0,0,1,13,100,1
0,0,0,1,1,1,0,0,1,14,30,1
0,0,0,1,3,0,0,1,0,14,30,1
0,0,1,0,0,0,0,0,1,14,20,1
0,0,1,0,0,0,0,0,1,6,50,3
0,0,0,1,2,0,1,0,0,6,50,3
0,0,0,1,1,1,0,0,0,14,30,1
0,0,0,1,1,1,0,0,0,4,70,3
0,0,0,1,2,0,1,0,1,14,50,1
0,0,1,0,0,0,0,0,0,14,20,1
0,0,0,1,1,1,0,0,1,14,30,1
0,0,1,0,0,0,0,0,1,14,20,1
0,0,1,0,0,0,0,0,0,14,30,1
0,0,0,1,2,0,1,0,0,5,30,2
0,0,0,1,1,1,0,0,0,3,50,3
0,0,0,1,1,1,0,0,1,14,40,1
0,0,0,1,2,0,1,0,1,2,50,3
0,0,0,1,3,0,0,1,1,10,70,2
0,0,1,0,0,0,0,0,0,14,30,1
0,0,0,1,1,1,0,0,0,2,100,2
0,0,1,0,0,0,0,0,0,6,35,2
0,0,0,1,3,0,0,1,0,8,50,2
0,0,0,1,2,0,1,0,0,14,18,1
0,0,1,0,0,0,0,0,1,14,25,1
0,0,0,1,3,0,0,1,1,5,40,2
0,0,0,1,2,0,1,0,0,14,50,1
0,0,1,0,0,0,0,0,0,14,30,1
0,0,1,0,0,0,0,0,1,14,25,1
0,0,0,1,1,1,0,0,0,2,40,4
0,0,0,1,3,0,0,1,0,6,30,2
0,0,0,1,3,0,0,1,0,11,51.299999,2
0,0,0,1,1,1,0,0,0,14,30,1
0,0,0,1,3,0,0,1,0,14,35,1
0,0,1,0,0,0,0,0,1,14,30,1
0,0,1,0,0,0,0,0,1,14,50,1
0,0,1,0,0,0,0,0,1,14,30,1
0,0,1,0,0,0,0,0,0,14,30,1
0,0,0,1,2,0,1,0,0,2,35,2
0,0,1,0,0,0,0,0,0,14,30,1
0,0,0,1,2,0,1,0,1,14,20,1
0,0,1,0,0,0,0,0,0,9,35,2
0,0,0,1,3,0,0,1,1,14,20,1
0,0,0,1,1,1,0,0,0,9,10,2
0,0,0,1,1,1,0,0,0,14,25,1
0,0,1,0,0,0,0,0,1,14,20,1
0,0,0,1,2,0,1,0,0,6,35,2
0,0,0,1,3,0,0,1,0,3,30,3
0,0,0,1,2,0,1,0,0,14,25,1
0,0,0,1,1,1,0,0,1,0,35,3
0,0,0,1,2,0,1,0,0,14,50,1
0,0,0,1,3,0,0,1,0,9,100,2
0,0,1,0,0,0,0,0,0,5,55,5
0,0,0,1,2,0,1,0,0,14,50,1
0,0,0,1,2,0,1,0,1,14,50,1
0,0,1,0,0,0,0,0,1,14,50,1
0,0,0,1,2,0,1,0,1,14,50,1
0,0,0,1,1,1,0,0,1,14,50,1
0,0,1,0,0,0,0,0,1,1,35,6
0,0,0,1,2,0,1,0,0,2,70,2
0,0,0,1,1,1,0,0,0,8,100,2
0,0,0,1,2,0,1,0,0,14,15,1
0,0,0,1,2,0,1,0,0,6,75,2
0,0,1,0,0,0,0,0,0,4,30,2
0,0,0,1,1,1,0,0,1,14,30,1
0,0,0,1,2,0,1,0,0,4,35,2
0,0,0,1,2,0,1,0,0,14,20,1
0,0,0,1,3,0,0,1,0,14,30,1
0,0,0,1,2,0,1,0,0,2,55,4
0,0,0,1,1,1,0,0,0,14,25,1
0,0,0,1,3,0,0,1,0,14,40,1
0,0,0,1,3,0,0,1,0,4,45,2
0,0,1,0,0,0,0,0,1,10,35,2
0,0,0,1,1,1,0,0,0,14,25,1
0,0,1,0,0,0,0,0,1,4,55,3
0,0,1,0,0,0,0,0,0,2,120,5
0,0,1,0,0,0,0,0,0,8,25,2
0,0,0,1,1,1,0,0,0,7,100,2
0,0,0,1,3,0,0,1,0,14,50,1
0,0,1,0,0,0,0,0,0,2,50,3
0,0,0,1,1,1,0,0,0,7,50,2
0,0,0,1,2,0,1,0,0,1,50,2
0,0,1,0,0,0,0,0,0,5,35,4
0,0,0,1,1,1,0,0,0,6,50,2
0,0,1,0,0,0,0,0,1,10,25,2
0,0,0,1,1,1,0,0,0,14,30,1
0,0,0,1,3,0,0,1,0,5,50,2
0,0,0,1,3,0,0,1,0,11,35,2
0,0,1,0,0,0,0,0,1,4,35,2
0,0,0,1,3,0,0,1,0,14,25,1
0,0,0,1,1,1,0,0,0,6,35,2
0,0,0,1,3,0,0,1,0,1,35,2
0,0,0,1,2,0,1,0,0,1,50,3
0,0,0,1,3,0,0,1,1,3,50,2
0,0,1,0,0,0,0,0,1,2,25,6
0,0,0,1,3,0,0,1,1,6,50,2
0,0,1,0,0,0,0,0,1,14,50,1
0,0,0,1,1,1,0,0,0,14,30,1
0,0,0,1,1,1,0,0,1,14,50,1
0,0,0,1,1,1,0,0,0,1,125,4
0,0,0,1,2,0,1,0,0,8,30,2
0,0,0,1,1,1,0,0,1,14,50,1
0,0,1,0,0,0,0,0,0,1,30,3
0,0,0,1,1,1,0,0,0,8,35,2
0,0,0,1,1,1,0,0,1,14,15,1
0,0,0,1,1,1,0,0,0,2,75,7
0,0,0,1,1,1,0,0,1,2,30,2
0,0,0,1,1,1,0,0,1,13,30,1
0,0,1,0,0,0,0,0,0,0,20,5
0,0,1,0,0,0,0,0,0,3,20,3
0,0,0,1,2,0,1,0,1,2,35,2
0,0,0,1,3,0,0,1,0,13,30,1
0,0,0,1,3,0,0,1,0,1,36,5
0,0,1,0,0,0,0,0,1,2,50,2
0,0,1,0,0,0,0,0,0,13,75,1
0,0,1,0,0,0,0,0,0,13,30,1
0,0,0,1,2,0,1,0,0,13,30,1
0,0,0,1,2,0,1,0,1,3,35,4
0,0,1,0,0,0,0,0,0,4,50,2
0,0,1,0,0,0,0,0,0,2,55,2
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,3,0,0,1,0,13,20,1
0,0,0,1,1,1,0,0,1,13,50,1
0,0,0,1,1,1,0,0,1,13,30,1
25,1,1,0,0,0,0,0,0,5,50,4
0,0,0,1,2,0,1,0,1,11,30,2
0,0,1,0,0,0,0,0,0,13,15,1
0,0,1,0,0,0,0,0,0,13,30,1
0,0,0,1,3,0,0,1,1,2,100,4
0,0,0,1,3,0,0,1,1,13,15,1
0,0,1,0,0,0,0,0,0,13,50,1
0,0,1,0,0,0,0,0,1,13,50,1
0,0,0,1,2,0,1,0,0,3,100,2
0,0,1,0,0,0,0,0,1,13,25,2
0,0,0,1,1,1,0,0,0,11,25,2
0,0,0,1,3,0,0,1,1,13,35,1
0,0,0,1,1,1,0,0,1,5,100,2
0,0,0,1,3,0,0,1,1,13,100,1
0,0,0,1,2,0,1,0,1,13,50,5
0,0,0,1,3,0,0,1,0,13,55,9
0,0,1,0,0,0,0,0,0,13,50,1
0,0,0,1,1,1,0,0,1,13,25,1
0,0,1,0,0,0,0,0,0,13,25,1
100,1,0,1,2,0,1,0,1,6,100,2
0,0,1,0,0,0,0,0,0,13,35,1
0,0,0,1,3,0,0,1,1,4,30,2
0,0,0,1,1,1,0,0,1,10,35,3
0,0,0,1,1,1,0,0,0,13,50,1
0,0,0,1,1,1,0,0,0,13,50,1
0,0,0,1,1,1,0,0,0,2,65,3
0,0,1,0,0,0,0,0,1,1,25,3
0,0,0,1,3,0,0,1,1,2,100,3
0,0,0,1,1,1,0,0,0,13,18,1
0,0,0,1,3,0,0,1,0,3,35,4
0,0,0,1,1,1,0,0,1,1,75,2
0,0,0,1,2,0,1,0,1,13,25,1
0,0,1,0,0,0,0,0,0,6,55,2
0,0,1,0,0,0,0,0,0,2,20,2
0,0,0,1,1,1,0,0,1,3,250,2
0,0,0,1,3,0,0,1,0,8,55,2
0,0,0,1,3,0,0,1,1,13,30,1
0,0,1,0,0,0,0,0,0,6,70,2
0,0,0,1,2,0,1,0,1,13,15,1
0,0,0,1,2,0,1,0,0,13,40,1
0,0,0,1,2,0,1,0,1,13,25,2
0,0,0,1,3,0,0,1,0,12,35,2
0,0,0,1,2,0,1,0,1,2,50,2
0,0,0,1,1,1,0,0,0,1,30,8
0,0,0,1,1,1,0,0,0,13,30,1
0,0,0,1,1,1,0,0,0,2,30,2
0,0,0,1,2,0,1,0,0,6,25,2
0,0,1,0,0,0,0,0,0,6,20,2
0,0,0,1,3,0,0,1,1,13,50,1
0,0,1,0,0,0,0,0,0,1,35,4
0,0,0,1,3,0,0,1,0,1,125,2
0,0,0,1,1,1,0,0,1,3,35,3
0,0,1,0,0,0,0,0,0,4,15,2
0,0,0,1,3,0,0,1,0,1,35,3
0,0,0,1,1,1,0,0,0,9,50,2
0,0,0,1,2,0,1,0,1,3,45,2
0,0,0,1,2,0,1,0,0,13,30,1
0,0,0,1,2,0,1,0,0,5,50,3
0,0,0,1,1,1,0,0,1,13,20,1
0,0,0,1,2,0,1,0,0,13,30,1
0,0,1,0,0,0,0,0,0,13,40,1
0,0,0,1,1,1,0,0,0,2,25,4
0,0,1,0,0,0,0,0,1,13,40,1
0,0,0,1,1,1,0,0,0,8,5,2
0,0,0,1,3,0,0,1,0,9,25,2
0,0,0,1,1,1,0,0,1,13,15,1
0,0,0,1,2,0,1,0,0,0,30,3
0,0,0,1,3,0,0,1,1,1,25,3
0,0,1,0,0,0,0,0,1,0,35,7
0,0,0,1,3,0,0,1,1,13,30,1
0,0,1,0,0,0,0,0,0,4,35,2
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,1,1,0,0,0,6,25,2
0,0,0,1,3,0,0,1,0,6,300,3
0,0,0,1,3,0,0,1,0,13,30,1
0,0,0,1,1,1,0,0,1,13,30,1
0,0,1,0,0,0,0,0,0,13,15,1
0,0,0,1,1,1,0,0,0,13,25,1
0,0,0,1,3,0,0,1,0,3,35,3
0,0,1,0,0,0,0,0,0,13,50,6
0,0,0,1,2,0,1,0,1,13,25,1
0,0,0,1,3,0,0,1,1,13,30,1
0,0,0,1,2,0,1,0,0,13,30,1
0,0,1,0,0,0,0,0,1,6,35,2
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,2,0,1,0,0,13,100,1
0,0,1,0,0,0,0,0,0,13,20,1
0,0,1,0,0,0,0,0,1,11,25,2
0,0,0,1,3,0,0,1,1,13,40,1
0,0,1,0,0,0,0,0,0,13,30,1
0,0,1,0,0,0,0,0,1,13,50,1
0,0,1,0,0,0,0,0,0,1,75,5
0,0,0,1,3,0,0,1,0,13,60,1
0,0,1,0,0,0,0,0,0,4,45,3
0,0,0,1,1,1,0,0,1,13,50,1
0,0,1,0,0,0,0,0,0,13,50,1
0,0,0,1,3,0,0,1,1,13,30,1
0,0,0,1,1,1,0,0,0,13,50,1
0,0,0,1,2,0,1,0,1,4,30,3
0,0,0,1,2,0,1,0,0,13,30,1
0,0,1,0,0,0,0,0,1,5,35,3
0,0,1,0,0,0,0,0,1,13,30,1
0,0,0,1,1,1,0,0,0,2,25,2
0,0,0,1,3,0,0,1,0,2,42,2
0,0,1,0,0,0,0,0,0,13,20,1
0,0,1,0,0,0,0,0,0,13,30,1
0,0,0,1,3,0,0,1,1,13,30,1
0,0,1,0,0,0,0,0,0,8,35,2
0,0,0,1,1,1,0,0,0,13,50,1
0,0,1,0,0,0,0,0,1,4,100,2
0,0,0,1,2,0,1,0,1,13,50,1
0,0,0,1,1,1,0,0,1,13,50,1
0,0,1,0,0,0,0,0,1,13,35,1
0,0,0,1,2,0,1,0,1,4,75,3
0,0,1,0,0,0,0,0,0,13,50,1
0,0,0,1,3,0,0,1,0,3,50,5
0,0,1,0,0,0,0,0,1,13,55,1
0,0,1,0,0,0,0,0,1,2,50,7
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,2,0,1,0,0,13,20,1
0,0,0,1,2,0,1,0,1,13,30,1
0,0,1,0,0,0,0,0,0,2,35,2
0,0,1,0,0,0,0,0,0,5,55,2
35,1,0,1,2,0,1,0,1,13,15,1
0,0,1,0,0,0,0,0,0,9,100,2
0,0,0,1,2,0,1,0,0,13,50,1
0,0,0,1,2,0,1,0,0,13,20,1
0,0,1,0,0,0,0,0,0,8,30,2
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,1,1,0,0,1,13,50,8
0,0,0,1,3,0,0,1,1,4,35,2
0,0,0,1,3,0,0,1,0,6,50,2
0,0,0,1,2,0,1,0,1,2,55,4
0,0,0,1,2,0,1,0,1,13,30,1
0,0,0,1,2,0,1,0,1,10,30,4
0,0,0,1,3,0,0,1,0,4,50,2
0,0,0,1,2,0,1,0,0,1,25,2
0,0,1,0,0,0,0,0,0,6,95,4
0,0,1,0,0,0,0,0,1,2,45,2
0,0,0,1,3,0,0,1,0,1,35,2
0,0,0,1,1,1,0,0,1,0,35,8
0,0,1,0,0,0,0,0,0,13,50,1
0,0,0,1,1,1,0,0,1,13,30,1
0,0,1,0,0,0,0,0,1,2,30,2
0,0,0,1,3,0,0,1,1,2,75,5
0,0,0,1,2,0,1,0,1,13,30,1
0,0,0,1,3,0,0,1,1,13,15,1
0,0,0,1,1,1,0,0,1,13,25,1
0,0,1,0,0,0,0,0,1,13,30,1
0,0,1,0,0,0,0,0,1,5,36,3
0,0,0,1,1,1,0,0,0,3,20,2
0,0,1,0,0,0,0,0,0,13,30,1
0,0,1,0,0,0,0,0,0,13,25,1
0,0,0,1,2,0,1,0,1,13,30,1
0,0,1,0,0,0,0,0,0,3,50,6
0,0,0,1,1,1,0,0,0,6,45,2
0,0,0,1,3,0,0,1,1,4,25,17
0,0,1,0,0,0,0,0,0,13,20,1
0,0,1,0,0,0,0,0,1,13,30,1
0,0,0,1,1,1,0,0,0,13,24,1
0,0,0,1,2,0,1,0,0,2,55,2
0,0,0,1,2,0,1,0,1,13,30,1
0,0,0,1,2,0,1,0,0,6,30,2
0,0,0,1,3,0,0,1,0,1,50,2
0,0,0,1,2,0,1,0,1,13,100,1
0,0,1,0,0,0,0,0,1,4,50,2
0,0,0,1,2,0,1,0,1,13,20,1
0,0,0,1,2,0,1,0,0,13,50,1
0,0,0,1,1,1,0,0,1,13,40,1
0,0,1,0,0,0,0,0,0,0,25,2
0,0,1,0,0,0,0,0,1,13,25,1
0,0,1,0,0,0,0,0,0,13,25,1
0,0,0,1,3,0,0,1,1,13,50,1
0,0,1,0,0,0,0,0,0,13,100,1
0,0,0,1,1,1,0,0,0,2,100,2
0,0,0,1,1,1,0,0,1,4,35,2
0,0,1,0,0,0,0,0,1,13,100,1
0,0,0,1,2,0,1,0,0,3,45,2
0,0,0,1,3,0,0,1,1,13,25,1
0,0,1,0,0,0,0,0,0,13,100,1
0,0,0,1,3,0,0,1,0,13,50,1
0,0,0,1,3,0,0,1,0,6,50,3
0,0,0,1,1,1,0,0,1,13,50,1
0,0,0,1,1,1,0,0,0,13,50,1
0,0,1,0,0,0,0,0,0,5,100,2
0,0,1,0,0,0,0,0,0,3,100,2
0,0,0,1,1,1,0,0,1,13,50,1
0,0,1,0,0,0,0,0,1,3,55,2
0,0,0,1,2,0,1,0,0,13,100,1
0,0,1,0,0,0,0,0,0,13,50,1
0,0,0,1,1,1,0,0,,13,25,1
0,0,1,0,0,0,0,0,0,13,100,1
0,0,0,1,3,0,0,1,0,4,55,2
0,0,1,0,0,0,0,0,1,1,100,4
0,0,0,1,1,1,0,0,1,13,25,1
0,0,1,0,0,0,0,0,1,7,35,2
0,0,1,0,0,0,0,0,1,2,100,3
0,0,0,1,3,0,0,1,0,7,50,2
0,0,0,1,3,0,0,1,1,13,50,1
0,0,0,1,1,1,0,0,0,13,100,3
0,0,1,0,0,0,0,0,1,5,55,5
0,0,1,0,0,0,0,0,1,13,30,1
0,0,1,0,0,0,0,0,0,13,25,1
0,0,1,0,0,0,0,0,1,13,50,1
0,0,0,1,1,1,0,0,1,13,50,1
0,0,0,1,3,0,0,1,1,13,100,1
0,0,0,1,2,0,1,0,1,13,25,1
0,0,1,0,0,0,0,0,1,13,25,2
125,1,0,1,2,0,1,0,1,2,125,8
0,0,0,1,2,0,1,0,0,13,50,1
0,0,1,0,0,0,0,0,0,13,100,7
0,0,1,0,0,0,0,0,1,13,20,1
0,0,0,1,3,0,0,1,0,13,30,1
0,0,0,1,2,0,1,0,0,0,100,3
0,0,0,1,2,0,1,0,1,6,35,2
0,0,0,1,3,0,0,1,0,9,50,2
0,0,0,1,3,0,0,1,0,1,50,2
0,0,1,0,0,0,0,0,0,6,50,2
0,0,0,1,3,0,0,1,0,0,35,2
0,0,1,0,0,0,0,0,0,13,20,1
0,0,0,1,3,0,0,1,1,7,100,2
0,0,0,1,3,0,0,1,0,13,40,1
0,0,0,1,3,0,0,1,0,13,50,1
0,0,1,0,0,0,0,0,0,1,55,2
0,0,0,1,1,1,0,0,1,1,35,2
0,0,0,1,3,0,0,1,0,13,50,1
0,0,0,1,1,1,0,0,1,11,50,2
0,0,0,1,2,0,1,0,0,4,35,2
0,0,0,1,2,0,1,0,1,2,35,2
0,0,0,1,1,1,0,0,1,13,30,1
0,0,1,0,0,0,0,0,1,13,100,1
0,0,1,0,0,0,0,0,0,9,35,3
0,0,0,1,3,0,0,1,1,1,25,3
0,0,0,1,3,0,0,1,0,13,30,1
0,0,0,1,2,0,1,0,0,13,30,1
0,0,0,1,2,0,1,0,0,6,25,2
0,0,0,1,2,0,1,0,0,2,35,5
0,0,0,1,1,1,0,0,1,13,25,1
0,0,1,0,0,0,0,0,0,13,25,1
0,0,0,1,1,1,0,0,1,13,25,1
0,0,0,1,3,0,0,1,1,4,50,2
0,0,0,1,3,0,0,1,0,13,50,1
0,0,1,0,0,0,0,0,1,6,45,2
0,0,1,0,0,0,0,0,0,13,40,1
0,0,0,1,2,0,1,0,1,13,30,1
0,0,0,1,1,1,0,0,0,1,35,2
0,0,0,1,1,1,0,0,0,4,100,4
0,0,0,1,2,0,1,0,0,2,35,2
0,0,0,1,3,0,0,1,1,13,30,1
0,0,0,1,1,1,0,0,1,2,30,2
0,0,1,0,0,0,0,0,1,13,100,1
0,0,1,0,0,0,0,0,0,13,20,1
0,0,0,1,2,0,1,0,0,13,25,1
0,0,0,1,1,1,0,0,0,1,50,2
0,0,0,1,2,0,1,0,0,2,50,2
0,0,0,1,1,1,0,0,1,13,40,1
0,0,0,1,2,0,1,0,0,13,20,1
0,0,0,1,3,0,0,1,0,1,55,5
0,0,0,1,1,1,0,0,0,4,125,4
0,0,0,1,2,0,1,0,0,13,40,1
0,0,1,0,0,0,0,0,1,13,50,1
0,0,0,1,1,1,0,0,0,5,55,2
0,0,1,0,0,0,0,0,1,1,30,2
0,0,0,1,2,0,1,0,1,0,25,3
0,0,0,1,2,0,1,0,1,13,30,1
0,0,0,1,3,0,0,1,0,13,110,1
0,0,1,0,0,0,0,0,0,2,40,2
0,0,0,1,1,1,0,0,1,7,35,2
0,0,0,1,3,0,0,1,1,13,30,1
0,0,0,1,2,0,1,0,0,1,65,4
0,0,0,1,1,1,0,0,0,13,20,1
0,0,0,1,2,0,1,0,1,5,45,3
0,0,0,1,1,1,0,0,1,13,30,1
0,0,1,0,0,0,0,0,0,13,30,1
0,0,0,1,2,0,1,0,0,6,50,2
0,0,0,1,3,0,0,1,0,3,200,2
0,0,0,1,3,0,0,1,0,1,30,2
0,0,1,0,0,0,0,0,1,13,100,1
0,0,0,1,3,0,0,1,0,8,50,2
0,0,1,0,0,0,0,0,0,13,25,1
0,0,0,1,1,1,0,0,0,5,100,2
0,0,0,1,3,0,0,1,1,1,50,3
0,0,1,0,0,0,0,0,1,13,25,1
0,0,0,1,3,0,0,1,0,2,35,3
0,0,1,0,0,0,0,0,1,5,50,2
0,0,0,1,3,0,0,1,0,5,35,2
0,0,0,1,1,1,0,0,0,1,100,3
0,0,0,1,1,1,0,0,1,9,100,2
0,0,0,1,2,0,1,0,1,5,55,3
0,0,0,1,1,1,0,0,0,2,25,3
0,0,1,0,0,0,0,0,1,4,70,2
0,0,0,1,2,0,1,0,0,12,25,1
0,0,0,1,1,1,0,0,0,12,35,1
0,0,1,0,0,0,0,0,1,12,20,1
0,0,1,0,0,0,0,0,0,5,65,3
0,0,0,1,3,0,0,1,1,12,25,1
0,0,0,1,1,1,0,0,0,12,30,1
0,0,1,0,0,0,0,0,1,6,50,3
0,0,0,1,3,0,0,1,0,12,30,1
0,0,0,1,3,0,0,1,0,3,100,2
0,0,1,0,0,0,0,0,0,12,30,1
0,0,0,1,1,1,0,0,0,12,50,1
15,1,0,1,1,1,0,0,0,0,35,5
0,0,1,0,0,0,0,0,1,12,50,1
0,0,0,1,1,1,0,0,0,12,25,1
0,0,1,0,0,0,0,0,0,9,25,2
0,0,1,0,0,0,0,0,1,1,18,3
0,0,0,1,3,0,0,1,0,3,25,2
0,0,0,1,1,1,0,0,0,12,90,1
0,0,0,1,3,0,0,1,0,12,30,1
0,0,0,1,2,0,1,0,1,12,50,1
0,0,0,1,2,0,1,0,1,5,70,6
0,0,0,1,2,0,1,0,1,12,25,1
0,0,1,0,0,0,0,0,1,9,50,2
0,0,0,1,1,1,0,0,1,12,100,1
0,0,0,1,1,1,0,0,0,5,100,3
0,0,0,1,2,0,1,0,1,12,50,1
0,0,0,1,1,1,0,0,0,3,35,3
0,0,0,1,2,0,1,0,0,4,60,3
0,0,0,1,2,0,1,0,0,9,25,3
0,0,0,1,2,0,1,0,1,8,55,2
0,0,1,0,0,0,0,0,1,12,25,1
0,0,0,1,2,0,1,0,0,12,25,1
0,0,0,1,1,1,0,0,1,2,55,2
0,0,1,0,0,0,0,0,0,12,250,1
0,0,0,1,3,0,0,1,0,6,50,2
0,0,0,1,1,1,0,0,0,12,50,1
0,0,0,1,2,0,1,0,1,12,25,1
0,0,0,1,1,1,0,0,0,4,70,3
0,0,0,1,3,0,0,1,1,0,75,3
0,0,0,1,3,0,0,1,1,8,25,2
0,0,1,0,0,0,0,0,1,12,50,1
0,0,0,1,3,0,0,1,1,4,50,2
0,0,0,1,1,1,0,0,0,12,50,1
0,0,1,0,0,0,0,0,1,6,35,2
0,0,0,1,2,0,1,0,1,12,50,1
0,0,1,0,0,0,0,0,0,5,30,2
0,0,1,0,0,0,0,0,1,12,18,1
0,0,0,1,2,0,1,0,1,2,45,3
0,0,0,1,2,0,1,0,0,8,45,3
0,0,0,1,3,0,0,1,1,12,25,1
0,0,0,1,3,0,0,1,1,12,25,1
0,0,1,0,0,0,0,0,0,12,17.5,1
0,0,1,0,0,0,0,0,0,12,25,2
0,0,0,1,3,0,0,1,1,12,25,2
0,0,1,0,0,0,0,0,1,12,65,6
0,0,1,0,0,0,0,0,0,12,25,2
0,0,0,1,3,0,0,1,1,12,25,2
0,0,1,0,0,0,0,0,1,12,25,2
0,0,0,1,2,0,1,0,1,12,100,11
0,0,1,0,0,0,0,0,0,5,55,4
0,0,0,1,1,1,0,0,1,12,35,2
0,0,0,1,1,1,0,0,0,12,30,1
0,0,0,1,3,0,0,1,1,12,30,1
0,0,0,1,3,0,0,1,1,6,25,3
0,0,0,1,3,0,0,1,1,2,50,4
0,0,1,0,0,0,0,0,0,3,45,3
0,0,0,1,2,0,1,0,0,5,30,4
0,0,0,1,3,0,0,1,1,2,15,4
0,0,1,0,0,0,0,0,0,3,45,2
0,0,1,0,0,0,0,0,0,12,50,1
0,0,0,1,1,1,0,0,1,8,45,2
0,0,1,0,0,0,0,0,1,12,30,1
0,0,0,1,3,0,0,1,0,12,50,1
0,0,0,1,2,0,1,0,0,2,100,3
0,0,0,1,2,0,1,0,0,12,35,1
0,0,0,1,3,0,0,1,1,4,40,3
0,0,0,1,2,0,1,0,1,3,50,3
0,0,1,0,0,0,0,0,0,9,30,2
0,0,0,1,2,0,1,0,1,12,35,1
0,0,1,0,0,0,0,0,0,12,27,1
0,0,1,0,0,0,0,0,0,12,25,1
0,0,0,1,3,0,0,1,0,4,100,2
0,0,0,1,3,0,0,1,1,7,25,2
0,0,0,1,2,0,1,0,0,12,50,1
0,0,1,0,0,0,0,0,1,6,35,2
0,0,0,1,3,0,0,1,0,12,25,1
0,0,1,0,0,0,0,0,0,12,30,1
0,0,1,0,0,0,0,0,0,12,30,1
0,0,0,1,3,0,0,1,0,12,50,1
0,0,1,0,0,0,0,0,0,11,25,1
0,0,0,1,2,0,1,0,1,11,25,1
0,0,0,1,3,0,0,1,1,11,25,1
0,0,0,1,1,1,0,0,1,2,25,2
0,0,0,1,1,1,0,0,1,3,25,2
0,0,0,1,1,1,0,0,1,12,25,1
50,1,1,0,0,0,0,0,0,2,100,2
0,0,1,0,0,0,0,0,1,6,100,2
0,0,0,1,2,0,1,0,1,12,25,1
0,0,0,1,2,0,1,0,0,8,25,2
0,0,0,1,3,0,0,1,0,12,25,1
0,0,0,1,1,1,0,0,0,12,25,1
0,0,0,1,2,0,1,0,1,1,25,2
0,0,0,1,3,0,0,1,1,11,25,1
0,0,1,0,0,0,0,0,1,11,25,1
0,0,0,1,1,1,0,0,1,4,35,3
0,0,1,0,0,0,0,0,0,6,50,4
0,0,0,1,2,0,1,0,1,12,25,1
0,0,0,1,2,0,1,0,1,11,50,1
0,0,0,1,1,1,0,0,0,11,25,1
0,0,0,1,2,0,1,0,0,5,75,3
0,0,0,1,2,0,1,0,1,11,100,1
0,0,0,1,1,1,0,0,0,11,25,1
0,0,1,0,0,0,0,0,0,11,100,1
0,0,1,0,0,0,0,0,0,11,50,1
0,0,1,0,0,0,0,0,0,10,30,2
0,0,0,1,1,1,0,0,0,3,50,2
0,0,1,0,0,0,0,0,1,11,25,1
0,0,0,1,3,0,0,1,1,11,25,1
0,0,0,1,3,0,0,1,1,6,35,3
0,0,0,1,3,0,0,1,0,11,30,1
0,0,0,1,1,1,0,0,1,2,50,2
0,0,0,1,1,1,0,0,1,11,30,1
0,0,0,1,2,0,1,0,1,11,30,1
0,0,1,0,0,0,0,0,0,4,100,2
0,0,0,1,3,0,0,1,0,3,65,5
0,0,0,1,2,0,1,0,1,7,20,2
0,0,0,1,1,1,0,0,0,11,50,1
0,0,0,1,2,0,1,0,0,11,25,1
0,0,0,1,1,1,0,0,1,11,30,1
35,1,0,1,3,0,0,1,0,11,30,1
0,0,0,1,2,0,1,0,0,6,40,2
0,0,0,1,1,1,0,0,1,9,50,2
0,0,0,1,3,0,0,1,0,8,155,2
0,0,0,1,3,0,0,1,0,6,50,3
0,0,1,0,0,0,0,0,1,3,50,2
0,0,0,1,3,0,0,1,1,7,50,2
0,0,0,1,3,0,0,1,0,11,25,1
0,0,0,1,3,0,0,1,0,5,25,3
0,0,1,0,0,0,0,0,0,11,35,1
